"Reference Number","Alternate Vendor Code","Vendor Name","Joint Payee","Post Date","Blank","Program Description","Loan No","Note Amount","Funding Clearing Account","Impounds Payable","MIP","Prepaid Interest","Appraisal Fee","Appraisal Review Fee","Appraisal Review Fee - APR","Lender Inspection Fee","Refund/Credit Appraisal","Reinspection Fee","Buydown Fee","EEM Repair Holdback","HUD Repair Holdback","Rural Housing Funding Fee","Loan Origination Fee","Loan Discount Fee","Loan level Price Adjustments","Credit Report Fee","Redraw Fee","Document Fee Lender","Funding Fee Lender","Processing Fee","Processing Fee Credit","Underwriting Fee","Refund Lock In Deposit","Flood Certification Fee","Tax Related Service Fee","Wire Transfer Fee Lender","Engineer's Cert","VOE/VOD","Rate Lock Extension Fee","CalStrs Audit Fee","CalStrs Loan Setup","NHF Extension Fee","MCC Application Fee","Lender Credit","Oregon Housing Cash Advance","Interest Rate Lock Fee Credit","Platinum Down Pmt Asst","FHA 30 Days Interest","Tolerance Cure Fee","Refund Credit Rpt","Homeowners Assc Cert Fee","Subordination Fee","Extra 1","Extra 2","HUD Repair Holdback Admin Fee","Appraisal Waiver Fee","Loan Discount - Bonafide"
"0","","","","02/12/2015","","","5201400080","193629.00","187508.88","35.84","3330.23","338.19","750.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","49.86","0.00","116.00","0.00","795.00","0.00","695.00","0.00","10.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/13/2015","","","5201400094","500000.00","495302.72","1337.93","0.00","876.71","550.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.64","0.00","250.00","0.00","795.00","0.00","695.00","0.00","10.00","81.00","80.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/05/2015","","","5201400099","258950.00","256081.99","452.08","0.00","-106.42","550.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","61.35","0.00","250.00","0.00","795.00","0.00","776.00","0.00","10.00","0.00","80.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/06/2015","","","5201400100","180000.00","177149.49","248.62","0.00","-106.25","550.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.64","0.00","250.00","0.00","795.00","0.00","695.00","0.00","10.50","81.00","80.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","225.00"
"0","","","","02/26/2015","","","5201400108","436000.00","432871.60","447.14","0.00","138.86","550.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","80.90","0.00","250.00","0.00","795.00","0.00","695.00","0.00","10.50","81.00","80.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/04/2015","","","5201500000","202500.00","203159.99","219.22","0.00","-71.72","550.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.64","0.00","250.00","0.00","795.00","0.00","695.00","0.00","10.50","81.00","80.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3290.63","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/11/2015","","","5201500015","400000.00","394911.11","1986.29","0.00","739.73","425.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","26.87","0.00","250.00","0.00","795.00","0.00","776.00","0.00","10.00","0.00","80.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/13/2015","","","6521400163","220441.00","213856.99","974.56","3791.38","362.37","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","30.80","0.00","225.00","0.00","1695.00","0.00","0.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-505.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/11/2015","","","6521500001","200000.00","196859.21","682.99","0.00","387.50","0.00","0.00","0.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","39.80","0.00","225.00","0.00","1695.00","0.00","0.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/10/2015","","","6521500002","308750.00","307305.18","1260.90","0.00","774.02","0.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","83.40","0.00","225.00","0.00","1695.00","0.00","0.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2701.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/09/2015","","","6521500003","162993.00","156276.34","941.47","2803.33","323.75","0.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","600.71","0.00","0.00","16.90","0.00","225.00","0.00","1695.00","0.00","0.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/25/2015","","","6521500004","192396.00","192946.93","1164.09","1380.52","76.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","40.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3223.27","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/25/2015","","","6521500006","174008.00","175693.98","881.18","17.40","73.89","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","33.90","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2702.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/17/2015","","","6521500007","294400.00","289191.55","1296.65","0.00","478.40","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1472.00","0.00","0.00","30.90","0.00","225.00","0.00","1695.00","0.00","0.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/25/2015","","","6521500008","273730.00","274234.99","1041.83","1965.37","108.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","46.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3678.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/25/2015","","","6521500009","141145.00","142085.53","612.93","1105.28","59.94","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","26.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2755.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/06/2015","","","6521500012","272435.00","263673.91","1669.68","4685.63","703.48","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","40.80","0.00","225.00","0.00","1695.00","0.00","0.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-669.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/25/2015","","","6521500013","300484.00","299965.87","1224.15","2445.77","115.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","41.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3319.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/25/2015","","","6521500016","176609.00","178046.94","848.88","1031.27","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","41.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3445.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/26/2015","","","6521500020","238960.00","240135.77","1283.52","2278.28","73.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","26.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-4848.52","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/05/2015","","","6571400043","270019.00","263336.38","713.92","4644.06","-125.76","0.00","350.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","39.90","0.00","250.00","0.00","0.00","0.00","640.00","0.00","10.50","85.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/05/2015","","","6651500001","279200.00","276954.19","1426.92","0.00","-124.09","0.00","0.00","0.00","0.00","-50.00","0.00","0.00","0.00","0.00","0.00","2792.00","0.00","0.00","31.98","0.00","0.00","0.00","595.00","0.00","725.00","-500.00","10.00","81.00","50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2792.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/24/2015","","","6651500002","255290.00","248460.12","281.71","4390.75","131.14","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","65.28","0.00","0.00","0.00","595.00","0.00","725.00","0.00","10.00","81.00","50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/06/2015","","","6651500003","417000.00","413308.47","801.22","0.00","-231.67","50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4170.00","0.00","0.00","25.98","0.00","0.00","0.00","595.00","0.00","725.00","-500.00","10.00","81.00","50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2085.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/09/2015","","","6651500005","231990.00","224699.07","717.34","3990.00","639.56","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","33.03","0.00","0.00","0.00","595.00","0.00","725.00","0.00","10.00","81.00","50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
